ObservedAgentID;ContractID;InstrumentID;InstrumentTypeICR;InstrumentSubTypeICR;Currency;InceptionDate;InceptionDateNEV;LegalFinalMaturityDate;LegalFinalMaturityDateNEV;NumberOfTerms;NumberOfTermsNEV;TermAmount;TermAmountNEV;DateOfFirstTerm;DateOfFirstTermNEV;AntiCipRedemption;AntiCipRedemptionNEV;CommitmentAmountAtInception;CommitmentAmountAtInceptionNEV;PaymentFrequency;PurposeCCR;InstrumentCategory;TotalAmountRepayable;TotalAmountRepayableNEV;Guarantee;DebtFinancing;ContractLanguage;NonResidentDebtorsOnlyAtInception;SubstitutionDate;SubstitutionDateNEV;EndDateOfInstrument;EndDateOfInstrumentNEV
444555999;220-00-04051-13;64332117;1;0;EUR;2023-05-31;;2053-08-01;;360;;922,55;;2023-09-01;;;;201956,85;;8;2;1;;;;;FR;;;;;
444555999;220-00-04052-14;64821359;1;0;EUR;2023-09-07;;2053-09-01;;360;;495,84;;2023-10-01;;;;106003,84;;8;2;1;;;;;FR;;;;;
444555999;220-02-03249-70;220020000000;1;0;EUR;2003-01-24;;2023-02-01;;240;;168,71;;2003-04-01;;2023-02-01;;25000;;8;2;1;;;;;FR;;;;;
444555999;220-02-03342-66;220020000000;1;0;EUR;2008-11-05;;2023-12-01;;180;;156,3;;2009-02-01;;;;20554,62;;8;2;1;;;;;FR;;;;;
444555999;220-02-03381-08;220020000000;1;0;EUR;2008-04-22;;2028-07-01;;240;;344,96;;2008-09-01;;;;54948;;8;2;1;;;;;FR;;;;;
444555999;220-02-03512-42;220020000000;1;0;EUR;2007-08-10;;2024-10-01;;204;;296,7;;2007-12-01;;;;40000;;8;2;1;;;;;FR;;;;;
444555999;220-02-03545-75;220020000000;1;0;EUR;2009-05-27;;2029-06-01;;240;;209,07;;2009-08-01;;;;32105,85;;8;2;1;;;;;FR;;;;;
444555999;220-02-03546-76;220020000000;1;0;EUR;2008-02-18;;2028-04-01;;240;;383,53;;2008-06-01;;;;59400;;8;2;1;;;;;FR;;;;;
444555999;220-02-03592-25;220020000000;1;0;EUR;2004-08-09;;2024-09-01;;240;;41,04;;2004-12-01;;2023-01-18;;8000;;8;2;1;;;;;FR;;;;;
444555999;220-02-03597-30;220020000000;1;0;EUR;2009-10-27;;2039-12-01;;360;;160,37;;2010-02-01;;;;28666,54;;8;2;1;;;;;FR;;;;;
444555999;220-02-03978-23;220020000000;1;0;EUR;2019-07-23;;2028-02-01;;120;;70;;2019-10-01;;;;8399,86;;8;2;1;;;;;FR;;;;;
444555999;220-02-03984-29;60263470;1;0;EUR;2020-01-10;;2034-01-01;;180;;36,78;;2020-05-01;;;;6619,7;;8;2;1;;;;;FR;;;;;
444555999;220-02-03989-34;60442619;1;0;EUR;2020-04-17;;2053-09-01;;360;;49,62;;2020-08-01;;;;17861,79;;8;2;1;;;;;FR;;;;;
444555999;220-02-03990-35;60512337;1;0;EUR;2020-06-12;;2040-09-01;;240;;26,95;;2020-09-01;;;;6467;;8;2;1;;;;;FR;;;;;
444555999;220-02-03991-36;60527390;1;0;EUR;2020-06-19;;2043-06-01;;300;;29,36;;2020-10-01;;;;8808,6;;8;2;1;;;;;FR;;;;;
444555999;220-02-03997-42;60759887;1;0;EUR;2020-10-23;;2046-09-01;;300;;30,87;;2021-01-01;;;;9262,32;;8;2;1;;;;;FR;;;;;
444555999;220-02-04005-50;61310262;1;0;EUR;2021-06-08;;2036-11-01;;180;;31,6;;2021-08-01;;;;5688,38;;8;2;1;;;;;FR;;;;;
444555999;220-02-04008-53;61311474;1;0;EUR;2021-06-04;;2045-10-01;;360;;41,56;;2021-09-01;;;;14960,73;;8;2;1;;;;;FR;;;;;
444555999;220-02-04010-55;61477182;1;0;EUR;2021-07-29;;2052-05-01;;360;;56;;2021-11-01;;;;20160,28;;8;2;1;;;;;FR;;;;;
444555999;220-02-04017-62;61792939;1;0;EUR;2021-11-08;;2052-02-01;;360;;118,38;;2022-02-01;;;;42615,51;;8;2;1;;;;;FR;;;;;
444555999;220-02-04020-65;61984515;1;0;EUR;2021-12-15;;2040-10-01;;300;;126,16;;2022-04-01;;;;37847,42;;8;2;1;;;;;FR;;;;;
444555999;220-02-04022-67;62079491;1;0;EUR;2022-01-17;;2052-08-01;;360;;42,81;;2022-04-01;;;;15411;;8;2;1;;;;;FR;;;;;
444555999;220-02-04025-70;62030991;1;0;EUR;2022-01-07;;2038-09-01;;180;;32,5;;2022-04-01;;;;5850,67;;8;2;1;;;;;FR;;;;;
444555999;220-02-04028-73;62080505;1;0;EUR;2022-02-08;;2040-06-01;;240;;34,18;;2022-05-01;;;;8202,58;;8;2;1;;;;;FR;;;;;
444555999;220-02-04029-74;62080303;1;0;EUR;2022-02-03;;2038-01-01;;180;;30,83;;2022-06-01;;;;5549,1;;8;2;1;;;;;FR;;;;;
444555999;220-02-04031-76;62267431;1;0;EUR;2022-03-10;;2052-05-01;;360;;122,96;;2022-06-01;;;;44267,12;;8;2;1;;;;;FR;;;;;
444555999;220-02-04033-78;62228025;1;0;EUR;2022-03-14;;2047-10-01;;324;;26,92;;2022-07-01;;;;8722,4;;8;2;1;;;;;FR;;;;;
444555999;220-02-04034-79;62434755;1;0;EUR;2022-04-20;;2052-09-01;;360;;32,22;;2022-07-01;;;;11597,7;;8;2;1;;;;;FR;;;;;
444555999;220-02-04035-80;62343011;1;0;EUR;2022-04-05;;2040-09-01;;360;;34,44;;2022-08-01;;;;12396,7;;8;2;1;;;;;FR;;;;;
444555999;220-02-04040-85;62864686;1;0;EUR;2022-09-19;;2053-08-01;;360;;28,65;;2022-12-01;;;;10313,2;;8;2;1;;;;;FR;;;;;
444555999;220-02-04041-86;62989675;1;0;EUR;2022-09-09;;2043-09-01;;240;;29,7;;2022-12-01;;;;7128,36;;8;2;1;;;;;FR;;;;;
444555999;220-02-04044-89;63712630;1;0;EUR;2023-02-10;;2050-04-01;;324;;116,06;;2023-05-01;;;;37604,4;;8;2;1;;;;;FR;;;;;
444555999;220-02-04045-90;63705657;1;0;EUR;2023-02-01;;2053-09-01;;360;;116,19;;2023-05-01;;;;41827,6;;8;2;1;;;;;FR;;;;;
444555999;220-02-04046-91;64022424;1;0;EUR;2023-04-20;;2053-09-01;;360;;27,84;;2023-07-01;;;;10023;;8;2;1;;;;;FR;;;;;
444555999;220-02-04047-92;64032225;1;0;EUR;2023-04-12;;2053-08-01;;360;;51,49;;2023-07-01;;;;18537,28;;8;2;1;;;;;FR;;;;;
444555999;220-02-04048-93;63957453;1;0;EUR;2023-03-28;;2053-08-01;;360;;80,78;;2023-08-01;;;;29080,04;;8;2;1;;;;;FR;;;;;
444555999;220-02-04050-95;64305542;1;0;EUR;2023-05-24;;2053-07-01;;360;;67,05;;2023-08-01;;;;24136,2;;8;2;1;;;;;FR;;;;;
444555999;220-02-04051-96;64332218;1;0;EUR;2023-05-31;;2053-09-01;;360;;34,26;;2023-09-01;;;;12335,15;;8;2;1;;;;;FR;;;;;
444555999;220-03-03249-63;220030000000;1;0;EUR;2010-05-31;;2030-07-01;;240;;184,38;;2010-09-01;;;;31137,45;;8;2;1;;;;;FR;;;;;
